timestamp,period,result,size,color,size_binary,color_enc,entropy_last_20,entropy_last_50,cycle_phase,dominant_cycle,prefixspan_pred,big_ratio_short,big_ratio_mid,streak_length,is_alternating,result_mean_5,cluster_label,last_1_result,last_1_size,last_2_result,last_2_size,last_3_result,last_3_size,last_4_result,last_4_size,last_5_result,last_5_size,last_6_result,last_6_size,last_7_result,last_7_size,last_8_result,last_8_size,last_9_result,last_9_size,last_10_result,last_10_size,last_1_color,last_2_color,last_3_color,last_4_color,last_5_color,streak_type,big_streak,small_streak,big_count_short,small_count_short,big_count_mid,small_count_mid,big_count_long,small_count_long,big_ratio_long,result_mean_10,result_std_5,result_std_10,result_median_10,number_trend,last_2_combo,last_3_combo,gap_since_big,gap_since_small,period_mod_3,period_mod_5,period_mod_10,period_mod_20,is_repeating,dominant_last10,kalman_big,kalman_small,kalman_drift_score
2026-04-14 10:16:14,20260414100050310,8,Big,Red,1,0,0.9340680524901008,0.9895875183366656,0.5649402390438245,26,-1,0.4,0.35,1.0,1,4.0,-1,6.0,1.0,4.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,6.0,7.0,13.0,21.0,29.0,0.42,3.8,2.449489742783176,2.699794230842215,4.0,6.0,1.0,5.0,0.0,1.0,2,0,0,10,0,0,0.4033176060843589,0.5966823939156412,0.1291010148298781
2026-04-14 10:15:11,20260414100050311,1,Small,Green,0,1,0.9340680524901008,0.9814538921482634,0.6023904382470118,26,0,0.4,0.35,2.0,0,5.6,-1,8.0,1.0,6.0,1.0,4.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,6.0,7.0,13.0,22.0,28.0,0.44,4.1,1.673320053068145,2.998147576235851,4.0,4.0,3.0,3.0,0.0,2.0,0,1,1,11,0,0,0.48194511157749303,0.518054888422507,0.017904930185922794
2026-04-14 10:15:11,20260414100050312,9,Big,Green,1,1,0.9709505915692788,0.9895875183366656,0.639840637450199,26,1,0.4,0.35,1.0,0,5.0,-1,1.0,0.0,8.0,1.0,6.0,1.0,4.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,7.0,13.0,21.0,29.0,0.42,4.2,2.645751311064587,2.8596814119369656,4.0,-5.0,2.0,6.0,1.0,0.0,1,2,2,12,0,0,0.41843705051459873,0.5815629494854013,0.1077188914610866
2026-04-14 10:15:11,20260414100050313,9,Big,Green,1,1,0.992774451102418,0.9895875183366656,0.6772908366533863,26,0,0.5,0.4,1.0,0,5.6,-1,9.0,1.0,1.0,0.0,8.0,1.0,6.0,1.0,4.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,8.0,12.0,22.0,28.0,0.44,4.7,3.209361307176239,3.233505150074076,5.0,5.0,1.0,5.0,0.0,1.0,2,3,3,13,0,1,0.4950721992495747,0.5049278007504253,0.0006595752343957767
2026-04-14 10:15:11,20260414100050314,8,Big,Red,1,0,0.992774451102418,0.9953784359348355,0.7147410358565736,26,1,0.5,0.45,2.0,0,6.6,-1,9.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,6.0,1.0,4.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,5.0,9.0,11.0,22.0,28.0,0.44,4.8,3.3615472627943177,3.3598941782277763,5.0,3.0,3.0,3.0,0.0,2.0,0,4,4,14,0,1,0.5616087919695422,0.43839120803045784,0.09475652705306874
2026-04-14 10:15:11,20260414100050315,2,Small,Red,0,0,0.992774451102418,0.9953784359348355,0.7521912350597607,26,0,0.6,0.45,3.0,0,7.0,-1,8.0,1.0,9.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,6.0,1.0,4.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,6.0,4.0,9.0,11.0,23.0,27.0,0.46,5.5,3.391164991562629,3.205897343611893,6.0,0.0,3.0,7.0,0.0,3.0,1,0,5,15,1,1,0.6193775605289005,0.3806224394710995,0.17645390303130568
2026-04-14 10:15:11,20260414100050316,5,Big,Violet,1,2,0.99999999711461,0.9953784359348355,0.789641434262948,26,-1,0.6,0.45,1.0,0,5.8,-1,2.0,0.0,8.0,1.0,9.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,6.0,1.0,4.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,9.0,11.0,23.0,27.0,0.46,5.7,3.962322551231787,2.869378562220981,6.0,1.0,2.0,6.0,1.0,0.0,2,1,6,16,0,1,0.5377594115112585,0.4622405884887415,0.06102840975476811
2026-04-14 10:15:11,20260414100050317,9,Big,Green,1,1,0.99999999711461,0.9988455331098116,0.8270916334661352,26,-1,0.7,0.5,1.0,0,6.6,-1,5.0,1.0,2.0,0.0,8.0,1.0,9.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,6.0,1.0,4.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,3.0,10.0,10.0,23.0,27.0,0.46,5.8,3.049590136395377,2.820559440174159,6.0,-4.0,1.0,5.0,0.0,1.0,0,2,7,17,0,1,0.5986709195114199,0.40132908048858,0.14717029047319372
2026-04-14 10:15:11,20260414100050318,6,Big,Red,1,0,0.992774451102418,0.9988455331098116,0.8645418326693225,26,1,0.7,0.5,2.0,0,6.6,-1,9.0,1.0,5.0,1.0,2.0,0.0,8.0,1.0,9.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,6.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,7.0,3.0,10.0,10.0,24.0,26.0,0.48,6.1,3.049590136395377,2.9981475762358496,7.0,0.0,3.0,3.0,0.0,2.0,1,3,8,18,0,1,0.6515558459018098,0.34844415409819013,0.2219608706195859
2026-04-14 10:15:11,20260414100050319,7,Big,Green,1,1,0.9709505915692788,0.9988455331098116,0.9019920318725098,26,0,0.8,0.55,3.0,0,6.0,-1,6.0,1.0,9.0,1.0,5.0,1.0,2.0,0.0,8.0,1.0,9.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,8.0,2.0,11.0,9.0,24.0,26.0,0.48,6.3,2.738612787525826,2.90784379834192,7.0,-2.0,3.0,7.0,0.0,3.0,2,4,9,19,1,1,0.6974718892102358,0.30252811078976405,0.28689596179687243
2026-04-14 10:15:11,20260414100050320,6,Big,Red,1,0,0.9709505915692788,0.99999999711461,0.939442231075697,26,1,0.8,0.6,4.0,0,5.8,-1,7.0,1.0,6.0,1.0,9.0,1.0,5.0,1.0,2.0,0.0,8.0,1.0,9.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,8.0,2.0,12.0,8.0,24.0,26.0,0.48,6.4,2.5884358211089524,2.913569784454956,7.5,5.0,3.0,7.0,0.0,4.0,0,0,0,0,1,1,0.7373373703028666,0.2626626296971333,0.34327426582859905
2026-04-14 10:16:12,20260414100050321,8,Big,Red,1,0,0.9340680524901008,0.99999999711461,0.9768924302788844,26,1,0.8,0.6,5.0,0,6.6,-1,6.0,1.0,7.0,1.0,6.0,1.0,9.0,1.0,5.0,1.0,2.0,0.0,8.0,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,8.0,2.0,12.0,8.0,25.0,25.0,0.5,6.2,1.516575088810301,2.859681411936964,6.5,1.0,3.0,7.0,0.0,5.0,1,1,1,1,1,1,0.7719495988015548,0.22805040119844516,0.3922233487954004
2026-04-14 10:16:12,20260414100050322,5,Big,Violet,1,2,0.8812908963453026,0.9988455331098116,0.0143426294820715,26,1,0.9,0.65,6.0,0,7.2,-1,8.0,1.0,6.0,1.0,7.0,1.0,6.0,1.0,9.0,1.0,5.0,1.0,2.0,0.0,8.0,1.0,9.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,9.0,1.0,13.0,7.0,25.0,25.0,0.5,6.9,1.3038404810405173,2.233582075700129,7.5,-1.0,3.0,7.0,0.0,6.0,2,2,2,2,1,1,0.802000819276274,0.19799918072372594,0.43472219235661236
2026-04-14 10:16:11,20260414100050323,7,Big,Green,1,1,0.8812908963453026,0.9953784359348355,0.0517928286852587,26,1,0.9,0.7,7.0,0,6.4,-1,5.0,1.0,8.0,1.0,6.0,1.0,7.0,1.0,6.0,1.0,9.0,1.0,5.0,1.0,2.0,0.0,8.0,1.0,9.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,9.0,1.0,14.0,6.0,26.0,24.0,0.52,6.5,1.1401754250991265,2.1730674684008853,6.5,-1.0,3.0,7.0,0.0,7.0,0,3,3,3,1,1,0.8280920561365187,0.17190794386348124,0.4716207733834592
2026-04-14 10:16:11,20260414100050324,8,Big,Red,1,0,0.8112781215737428,0.9895875183366656,0.089243027888446,26,1,0.9,0.7,8.0,0,6.6,-1,7.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,7.0,1.0,6.0,1.0,9.0,1.0,5.0,1.0,2.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,9.0,1.0,14.0,6.0,27.0,23.0,0.54,6.3,1.1401754250991256,2.002775851439976,6.5,0.0,3.0,7.0,0.0,8.0,1,4,4,4,1,1,0.8507451341194938,0.14925486588050618,0.503657063496478
2026-04-14 10:16:11,20260414100050325,2,Small,Red,0,0,0.8112781215737428,0.9953784359348355,0.1266932270916332,26,1,0.9,0.75,9.0,0,6.8,-1,8.0,1.0,7.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,7.0,1.0,6.0,1.0,9.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,9.0,1.0,15.0,5.0,28.0,22.0,0.56,6.3,1.3038404810405184,2.002775851439976,6.5,2.0,3.0,7.0,0.0,9.0,2,0,5,5,1,1,0.8704131147848587,0.12958688521514122,0.5314717884979289
2026-04-14 10:16:11,20260414100050326,8,Big,Red,1,0,0.7219280920019722,0.9895875183366656,0.1641434262948205,26,-1,0.9,0.75,1.0,0,6.0,-1,2.0,0.0,8.0,1.0,7.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,7.0,1.0,6.0,1.0,9.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,1.0,15.0,5.0,27.0,23.0,0.54,6.3,2.549509756796388,2.002775851439976,6.5,-6.0,2.0,6.0,1.0,0.0,0,1,6,6,0,1,0.7557148889583426,0.2442851110416574,0.3692640019539377
2026-04-14 10:16:11,20260414100050327,7,Big,Green,1,1,0.7219280920019722,0.9895875183366656,0.2015936254980077,26,-1,0.9,0.8,1.0,0,6.0,-1,8.0,1.0,2.0,0.0,8.0,1.0,7.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,7.0,1.0,6.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,9.0,1.0,16.0,4.0,28.0,22.0,0.56,6.6,2.549509756796388,2.011080417199783,7.0,3.0,1.0,5.0,0.0,1.0,1,2,7,7,0,1,0.7879054296985716,0.21209457030142842,0.41478830124889315
2026-04-14 10:16:11,20260414100050328,8,Big,Red,1,0,0.6098403018310105,0.9895875183366656,0.239043824701195,26,1,0.9,0.8,2.0,0,6.4,-1,7.0,1.0,8.0,1.0,2.0,0.0,8.0,1.0,7.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,7.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,9.0,1.0,16.0,4.0,28.0,22.0,0.56,6.4,2.5099800796022214,1.8378731669453647,7.0,0.0,3.0,3.0,0.0,2.0,2,3,8,8,0,1,0.815854079032772,0.184145920967228,0.4543136601873291
2026-04-14 10:16:11,20260414100050329,0,Small,Violet,0,2,0.7219280920019722,0.9953784359348355,0.2764940239043822,26,0,0.9,0.85,3.0,0,6.6,-1,8.0,1.0,7.0,1.0,8.0,1.0,2.0,0.0,8.0,1.0,7.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,1.0,17.0,3.0,28.0,22.0,0.56,6.6,2.607680962081054,1.8973665961010295,7.0,0.0,3.0,7.0,0.0,3.0,0,4,9,9,1,1,0.8401198099476278,0.15988019005237217,0.48863058594801434
2026-04-14 10:16:11,20260414100050330,4,Small,Red,0,0,0.8112781215737428,0.9953784359348355,0.3139442231075695,26,-1,0.8,0.8,1.0,0,5.0,-1,0.0,0.0,8.0,1.0,7.0,1.0,8.0,1.0,2.0,0.0,8.0,1.0,7.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,16.0,4.0,27.0,23.0,0.54,5.9,3.741657386773939,2.806737924669453,7.0,-2.0,2.0,6.0,1.0,0.0,1,0,0,10,0,1,0.7294134682738579,0.27058653172614205,0.3320681761122592
2026-04-14 10:16:11,20260414100050331,2,Small,Red,0,0,0.8112781215737428,0.9953784359348355,0.3513944223107567,26,-1,0.7,0.75,2.0,0,5.4,-1,4.0,0.0,0.0,0.0,8.0,1.0,7.0,1.0,8.0,1.0,2.0,0.0,8.0,1.0,7.0,1.0,5.0,1.0,8.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,3.0,15.0,5.0,27.0,23.0,0.54,5.7,3.435112807463531,2.8693785622209806,7.0,-4.0,0.0,4.0,2.0,0.0,2,1,1,11,0,1,0.6332953959655652,0.3667046040344348,0.1961366946647138
2026-04-14 10:16:11,20260414100050332,9,Big,Green,1,1,0.8112781215737428,0.9953784359348355,0.388844621513944,26,0,0.6,0.75,3.0,0,4.2,-1,2.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,7.0,1.0,8.0,1.0,2.0,0.0,8.0,1.0,7.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,6.0,4.0,15.0,5.0,27.0,23.0,0.54,5.1,3.3466401061363005,2.960855732160329,6.0,-5.0,0.0,0.0,3.0,0.0,0,2,2,12,1,1,0.5498432315765838,0.4501567684234162,0.07811751197642727
2026-04-14 10:16:09,20260414100050333,0,Small,Violet,0,2,0.8812908963453026,0.9953784359348355,0.4262948207171312,26,0,0.6,0.75,1.0,0,4.6,-1,9.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,7.0,1.0,8.0,1.0,2.0,0.0,8.0,1.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,4.0,15.0,5.0,27.0,23.0,0.54,5.5,3.847076812334267,3.2058973436118925,7.0,1.0,1.0,1.0,0.0,1.0,1,3,3,13,0,1,0.6091624006067123,0.3908375993932876,0.16200748532753717
2026-04-14 10:16:09,20260414100050334,1,Small,Green,0,1,0.9340680524901008,0.9988455331098116,0.4637450199203185,26,1,0.5,0.7,1.0,0,3.0,-1,0.0,0.0,9.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,7.0,1.0,8.0,1.0,2.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,14.0,6.0,27.0,23.0,0.54,4.8,3.741657386773941,3.5839146815241647,5.5,0.0,2.0,2.0,1.0,0.0,2,4,4,14,0,1,0.5288903488613969,0.4711096511386031,0.04848566106979715
2026-04-14 10:16:09,20260414100050335,1,Small,Green,0,1,0.9340680524901008,0.9988455331098116,0.5011952191235057,26,1,0.4,0.65,2.0,0,3.2,-1,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,7.0,1.0,8.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,7.0,26.0,24.0,0.52,4.1,3.563705936241092,3.5730472522297654,3.0,-3.0,0.0,4.0,2.0,0.0,0,0,5,15,0,0,0.45919610409330935,0.5408038959066906,0.050076885100582356
2026-04-14 10:16:09,20260414100050336,3,Small,Green,0,1,0.9709505915692788,0.9988455331098116,0.538645418326693,26,0,0.4,0.65,3.0,0,2.6,-1,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,7.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,6.0,13.0,7.0,26.0,24.0,0.52,4.0,3.646916505762094,3.651483716701109,3.0,-1.0,0.0,0.0,3.0,0.0,1,1,6,16,1,0,0.398685781407088,0.601314218592912,0.135651404107009
2026-04-14 10:16:09,20260414100050337,7,Big,Green,1,1,0.9709505915692788,0.9953784359348355,0.5760956175298803,26,-1,0.3,0.6,4.0,0,2.8,-1,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,7.0,12.0,8.0,26.0,24.0,0.52,3.5,3.63318042491699,3.374742788552766,2.5,-6.0,0.0,0.0,4.0,0.0,2,2,7,17,1,0,0.34614917434900844,0.6538508256509916,0.2099493863296112
2026-04-14 10:16:09,20260414100050338,2,Small,Red,0,0,0.992774451102418,0.9988455331098116,0.6135458167330675,26,1,0.3,0.6,1.0,0,2.4,-1,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,7.0,12.0,8.0,27.0,23.0,0.54,3.5,2.792848008753789,3.374742788552766,2.5,7.0,1.0,1.0,0.0,1.0,0,3,8,18,0,0,0.4323100195654873,0.5676899804345127,0.08809955047893772
2026-04-14 10:16:09,20260414100050339,8,Big,Red,1,0,0.992774451102418,0.9988455331098116,0.6509960159362548,26,1,0.2,0.55,1.0,0,2.8,-1,2.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,8.0,11.0,9.0,26.0,24.0,0.52,2.9,2.4899799195977463,2.99814757623585,2.0,1.0,2.0,2.0,1.0,0.0,1,4,9,19,0,0,0.37534259638569767,0.6246574036143023,0.16866365295324368
2026-04-14 10:16:09,20260414100050340,1,Small,Green,0,1,0.99999999711461,0.99999999711461,0.688446215139442,26,-1,0.3,0.55,1.0,1,4.2,-1,8.0,1.0,2.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,7.0,11.0,9.0,26.0,24.0,0.52,3.7,3.114482300479485,3.1989581637360227,2.5,7.0,1.0,5.0,0.0,1.0,2,0,0,0,0,0,0.4576564939212002,0.5423435060787998,0.05225422268674666
2026-04-14 10:16:09,20260414100050341,9,Big,Green,1,1,0.99999999711461,0.9988455331098116,0.7258964143426293,26,0,0.3,0.5,1.0,1,4.2,-1,1.0,0.0,8.0,1.0,2.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,10.0,10.0,25.0,25.0,0.5,3.4,3.114482300479485,3.3065591380366004,2.0,-2.0,2.0,2.0,1.0,0.0,0,1,1,1,0,0,0.3973490525475485,0.6026509474524515,0.13754182418938526
2026-04-14 10:16:09,20260414100050342,5,Big,Violet,1,2,0.99999999711461,0.9953784359348355,0.7633466135458165,26,-1,0.4,0.5,1.0,1,5.4,-1,9.0,1.0,1.0,0.0,8.0,1.0,2.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,10.0,10.0,26.0,24.0,0.52,4.1,3.646916505762091,3.6953424138441577,2.5,2.0,1.0,5.0,0.0,1.0,1,2,2,2,0,0,0.47676306101242605,0.523236938987574,0.025233456375943646
2026-04-14 10:16:08,20260414100050343,2,Small,Red,0,0,0.992774451102418,0.9953784359348355,0.8007968127490037,26,0,0.4,0.5,2.0,0,5.0,0,5.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,2.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,6.0,10.0,10.0,27.0,23.0,0.54,3.7,3.535533905932735,3.3015148038438373,2.5,3.0,3.0,3.0,0.0,2.0,2,3,3,3,0,0,0.5457123306975521,0.4542876693024479,0.07227553592848171
2026-04-14 10:16:08,20260414100050344,7,Big,Green,1,1,0.992774451102418,0.9953784359348355,0.838247011952191,26,1,0.4,0.45,1.0,0,5.0,-1,2.0,0.0,5.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,2.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,6.0,9.0,11.0,27.0,23.0,0.54,3.9,3.535533905932735,3.1073389830457137,2.5,-6.0,2.0,6.0,1.0,0.0,0,4,4,4,0,0,0.4738013782090509,0.5261986217909491,0.029421908363923974
2026-04-14 10:16:08,20260414100050345,0,Small,Violet,0,2,0.992774451102418,0.9953784359348355,0.8756972111553782,26,0,0.5,0.45,1.0,0,4.8,9,7.0,1.0,2.0,0.0,5.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,2.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,9.0,11.0,27.0,23.0,0.54,4.5,3.3466401061363,3.064129385141708,4.0,6.0,1.0,5.0,0.0,1.0,1,0,5,5,0,1,0.543140922072309,0.456859077927691,0.0686390149762598
2026-04-14 10:16:08,20260414100050346,0,Small,Violet,0,2,0.9709505915692788,0.9953784359348355,0.9131474103585656,26,-1,0.5,0.45,1.0,1,4.6,-1,0.0,0.0,7.0,1.0,2.0,0.0,5.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,2.0,0.0,7.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,9.0,11.0,27.0,23.0,0.54,4.4,3.646916505762092,3.2041639575194463,4.0,-9.0,2.0,2.0,1.0,0.0,2,1,6,6,0,1,0.47156881558943503,0.5284311844105649,0.03257922869943188
2026-04-14 10:16:08,20260414100050347,5,Big,Violet,1,2,0.9709505915692788,0.9953784359348355,0.9505976095617528,26,-1,0.5,0.4,2.0,0,2.8,-1,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,5.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,2.0,0.0,7.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,8.0,12.0,27.0,23.0,0.54,4.1,3.114482300479488,3.4785054261852197,3.5,-5.0,0.0,4.0,2.0,0.0,0,2,7,7,0,1,0.40942808541834974,0.5905719145816501,0.12045949208314763
2026-04-14 10:16:08,20260414100050348,5,Big,Violet,1,2,0.9709505915692788,0.9895875183366656,0.98804780876494,26,-1,0.5,0.4,1.0,0,2.8,-1,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,5.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,8.0,12.0,27.0,23.0,0.54,3.9,3.114482300479488,3.3482997343593848,3.5,3.0,1.0,1.0,0.0,1.0,1,3,8,8,0,1,0.4872503857432098,0.5127496142567901,0.010402139508658446
2026-04-14 10:16:08,20260414100050349,4,Small,Red,0,0,0.9709505915692788,0.9895875183366656,0.0254980079681272,26,0,0.6,0.4,2.0,0,3.4,-1,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,5.0,1.0,9.0,1.0,1.0,0.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,6.0,4.0,8.0,12.0,28.0,22.0,0.56,4.2,3.209361307176242,3.293090409394261,5.0,-2.0,3.0,3.0,0.0,2.0,2,4,9,9,0,1,0.554817693782934,0.4451823062170659,0.0851524638941602
2026-04-14 10:16:08,20260414100050350,8,Big,Red,1,0,0.992774451102418,0.9895875183366656,0.0629482071713145,26,1,0.5,0.4,1.0,0,2.8,3,4.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,5.0,1.0,9.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,5.0,8.0,12.0,28.0,22.0,0.56,3.8,2.5884358211089573,3.0110906108363267,4.5,4.0,2.0,6.0,1.0,0.0,0,0,0,10,0,1,0.4817068869107386,0.5182931130892613,0.018241830740538614
2026-04-14 10:15:04,20260414100050351,5,Big,Violet,1,2,0.99999999711461,0.9814538921482636,0.1003984063745017,26,0,0.6,0.45,1.0,0,4.4,-1,8.0,1.0,4.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,5.0,1.0,9.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,6.0,4.0,9.0,11.0,28.0,22.0,0.56,4.5,2.880972058177585,3.1001792062897144,5.0,8.0,1.0,5.0,0.0,1.0,1,1,1,11,0,1,0.5500046865643362,0.4499953134356637,0.07834584380981961
2026-04-14 10:15:04,20260414100050352,4,Small,Red,0,0,0.992774451102418,0.9814538921482636,0.137848605577689,26,1,0.6,0.5,2.0,0,5.4,-1,5.0,1.0,8.0,1.0,4.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,6.0,4.0,10.0,10.0,29.0,21.0,0.58,4.1,1.516575088810303,2.6853512081497133,5.0,0.0,3.0,3.0,0.0,2.0,2,2,2,12,0,1,0.6093025799492205,0.3906974200507793,0.1622057288548769
2026-04-14 10:15:04,20260414100050353,1,Small,Green,0,1,0.992774451102418,0.9895875183366656,0.1752988047808762,26,1,0.5,0.45,1.0,0,5.2,2,4.0,0.0,5.0,1.0,8.0,1.0,4.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,9.0,11.0,29.0,21.0,0.58,4.0,1.6431676725154922,2.666666666666669,4.5,-1.0,2.0,6.0,1.0,0.0,0,3,3,13,0,1,0.5290120561455111,0.4709879438544888,0.04865778116163113
